"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used"
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","West Sussex","time_period","2012 to 2017","zscore_category","15-30%",NA,NA,NA,NA,"2012 to 2017","0.694","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Westminster","time_period","2012 to 2017","zscore_category","Top 5%",NA,NA,NA,NA,"2012 to 2017","1.888","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wigan","time_period","2012 to 2017","zscore_category","70-85%",NA,NA,NA,NA,"2012 to 2017","-0.664","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wiltshire","time_period","2012 to 2017","zscore_category","15-30%",NA,NA,NA,NA,"2012 to 2017","0.895","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Windsor and Maidenhead","time_period","2012 to 2017","zscore_category","Top 5%",NA,NA,NA,NA,"2012 to 2017","2.312","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wirral","time_period","2012 to 2017","zscore_category","30-70%",NA,NA,NA,NA,"2012 to 2017","-0.125","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wokingham","time_period","2012 to 2017","zscore_category","Top 5%",NA,NA,NA,NA,"2012 to 2017","2.498","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wolverhampton","time_period","2012 to 2017","zscore_category","70-85%",NA,NA,NA,NA,"2012 to 2017","-0.810","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Worcestershire CC","time_period","2012 to 2017","zscore_category","15-30%",NA,NA,NA,NA,"2012 to 2017","0.660","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wrexham","time_period","2012 to 2017","zscore_category","70-85%",NA,NA,NA,NA,"2012 to 2017","-0.584","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","York","time_period","2012 to 2017","zscore_category","15-30%",NA,NA,NA,NA,"2012 to 2017","0.785","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Aberdeen City","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.277","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Aberdeenshire","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.991","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Angus","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.299","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Argyll and Bute Islands","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.667","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Barking and Dagenham","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.918","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Barnet","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.353","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Barnsley","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.162","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bath and North East Somerset","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.451","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bedford","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.569","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bexley","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.474","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Birmingham","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.862","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Blackburn with Darwen","time_period","2018 to 2025","zscore_category","Bottom 5%",NA,NA,NA,NA,"2018 to 2025","-2.032","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Blackpool","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.039","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Blaenau Gwent","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.267","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bolton","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.810","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bournemouth, Christchurch and Poole","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.289","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bracknell Forest","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.740","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bradford","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.968","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Brent","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.021","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bridgend","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.496","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Brighton and Hove","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.357","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bristol, City of","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.878","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bromley","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.663","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Buckinghamshire","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.563","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bury","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.212","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Caerphilly","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.757","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Calderdale","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.353","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cambridgeshire CC","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.777","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Camden and City of London","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","2.173","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cardiff","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.915","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Carmarthenshire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.491","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Central Bedfordshire","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.669","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Ceredigion","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.030","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cheshire East","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.700","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cheshire West and Chester","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.529","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","City of Edinburgh","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.423","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Clackmannanshire","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.942","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Conwy","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.802","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cornwall and Isles of Scilly","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.671","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Coventry","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.455","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Croydon","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.550","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cumbria","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.704","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Darlington","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.173","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Denbighshire","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.236","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Derby","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.298","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Derbyshire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.120","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Devon CC","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.157","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Doncaster","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.491","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Dorset","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.118","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Dudley","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.512","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Dumfries and Galloway","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.615","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Dundee City","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.444","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Durham","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.947","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Ealing","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.577","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Ayrshire","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.553","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Dunbartonshire","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.647","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Lothian","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.856","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Renfrewshire","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.666","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Riding of Yorkshire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.001","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Sussex CC","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.020","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Enfield","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.080","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Essex","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.331","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Falkirk","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.444","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Fife","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.147","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Flintshire","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.660","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Gateshead","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.732","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Glasgow City","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.903","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Gloucestershire CC","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.415","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Greenwich","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.719","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Gwynedd","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.335","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hackney","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.733","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Halton","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.678","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hammersmith and Fulham","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","2.316","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hampshire","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.866","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Haringey","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.013","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Harrow","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.090","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hartlepool","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.271","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Havering","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.653","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Herefordshire, County of","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.249","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hertfordshire CC","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.466","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Highland","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.072","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hillingdon","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.159","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hounslow","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.645","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Inverclyde","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.478","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Isle of Anglesey","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.306","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Isle of Wight","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.908","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Islington","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.629","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kensington and Chelsea","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","2.121","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kent","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.450","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kingston upon Hull, City of","time_period","2018 to 2025","zscore_category","Bottom 5%",NA,NA,NA,NA,"2018 to 2025","-1.924","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kingston upon Thames","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.954","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kirklees","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.491","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Knowsley","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.967","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Lambeth","time_period","2018 to 2025","zscore_category","Top 5%",NA,NA,NA,NA,"2018 to 2025","1.845","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Lancashire","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.379","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Leeds","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.362","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Leicester","time_period","2018 to 2025","zscore_category","Bottom 5%",NA,NA,NA,NA,"2018 to 2025","-1.772","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Leicestershire CC","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.368","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Lewisham","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.321","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Lincolnshire CC","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.876","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Liverpool","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","0.059","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Luton","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.109","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Manchester","time_period","2018 to 2025","zscore_category","70-85%",NA,NA,NA,NA,"2018 to 2025","-0.584","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Medway","time_period","2018 to 2025","zscore_category","30-70%",NA,NA,NA,NA,"2018 to 2025","-0.116","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Merthyr Tydfil","time_period","2018 to 2025","zscore_category","85-95%",NA,NA,NA,NA,"2018 to 2025","-1.257","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Merton","time_period","2018 to 2025","zscore_category","5-15%",NA,NA,NA,NA,"2018 to 2025","1.418","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Middlesbrough","time_period","2018 to 2025","zscore_category","Bottom 5%",NA,NA,NA,NA,"2018 to 2025","-1.895","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Midlothian","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.751","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Milton Keynes","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.579","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Monmouthshire","time_period","2018 to 2025","zscore_category","15-30%",NA,NA,NA,NA,"2018 to 2025","0.644","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
