"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Lower working","highest_qualification","first",,,"2014-2025",17.41,14.59,20.472,545,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Higher working","highest_qualification","first",,,"2014-2025",25.738,22.438,29.189,541,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Intermediate","highest_qualification","first",,,"2014-2025",30.252,27.089,33.52,651,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Lower professional","highest_qualification","first",,,"2014-2025",39.786,36.47,43.24,631,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Higher professional","highest_qualification","first",,,"2014-2025",43.609,39.942,47.38,528,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Lower working","highest_qualification","first",,,"2014-2025",18.917,15.989,22.087,504,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Higher working","highest_qualification","first",,,"2014-2025",28.054,24.594,31.811,469,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Intermediate","highest_qualification","first",,,"2014-2025",33.537,30.292,36.857,641,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Lower professional","highest_qualification","first",,,"2014-2025",40.811,37.38,44.226,613,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Higher professional","highest_qualification","first",,,"2014-2025",43.876,40.275,47.562,545,"Average","3-year moving average"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year","2022","seb","Lower working","highest_qualification","first",,,"2014-2025",20.578,17.483,23.979,413,"Average","3-year moving average"
